"stageid","traversedpath","accountid","name","accountnumber","accountratingcode","address1_composite","address1_addresstypecode","address1_city","address1_country","address1_county","address1_fax","address1_freighttermscode","address1_latitude","address1_longitude","address1_name","address1_postofficebox","address1_primarycontactname","address1_stateorprovince","address1_line1","address1_line2","address1_line3","address1_telephone2","address1_telephone3","address1_postalcode","address2_composite","address2_addresstypecode","address2_city","address2_country","address2_county","address2_fax","address2_latitude","address2_longitude","address2_name","address2_postofficebox","address2_primarycontactname","address2_stateorprovince","address2_line1","address2_line2","address2_line3","address2_telephone1","address2_telephone2","address2_telephone3","address2_postalcode","address1_telephone1","aging30","aging30_base","aging60","aging60_base","aging90","aging90_base","ic_allowautoupdateofdescription","revenue","revenue_base","businesstypecode","accountcategorycode","accountclassificationcode","adx_createdbyipaddress","adx_createdbyusername","creditonhold","creditlimit","creditlimit_base","customersizecode","entityimage","description","donotbulkemail","donotbulkpostalmail","donotemail","donotfax","donotpostalmail","donotphone","emailaddress1","emailaddress2","emailaddress3","entityimageid","exchangerate","ic_facebooklink","fax","followemail","ftpsiteurl","msdyn_gdproptout","ic_hoursofoperation","importsequencenumber","industrycode","ic_instagramlink","lastusedincampaign","lastonholdtime","ic_linkedinlink","telephone1","marketcap","marketcap_base","marketingonly","merged","adx_modifiedbyipaddress","adx_modifiedbyusername","numberofemployees","onholdtime","opendeals","opendeals_date","opendeals_state","openrevenue","openrevenue_base","openrevenue_date","openrevenue_state","telephone2","ownershipcode","participatesinworkflow","paymenttermscode","preferredappointmentdaycode","preferredcontactmethodcode","preferredappointmenttimecode","primarysatoriid","msdyn_primarytimezone","primarytwitterid","processid","ic_projectstatus","ic_referralcount","ic_referralcount_date","ic_referralcount_state","customertypecode","ic_sector","donotsendmm","sharesoutstanding","shippingmethodcode","sic","statuscode","statecode","stockexchange","teamsfollowed","telephone3","territorycode","tickersymbol","timespentbymeonemailandmeetings","timezoneruleversionnumber","utcconversiontimezonecode","versionnumber","websiteurl","yominame","ic_youtubelink","createdbyexternalparty","transactioncurrencyid","msdyn_accountkpiid","slainvokedid","msa_managingpartnerid","masterid","modifiedbyexternalparty","originatingleadid","owningbusinessunit","parentaccountid","preferredequipmentid","preferredserviceid","defaultpricelevelid","primarycontactid","msdyn_salesaccelerationinsightid","msdyn_segmentid","slaid","territoryid","preferredsystemuserid.azureactivedirectoryobjectid"
"","","a35274a5-f171-f011-b4cc-000d3a3110f3","Florida Department of Elder Affairs","","1","4040 Esplanade Way
Tallahassee, FL 32399-7000","","Tallahassee","","","","","","","","","","FL","4040 Esplanade Way","","","","","32399-7000","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","The Florida Department of Elder Affairs is the state agency responsible for promoting the well-being, safety, and independence of Florida’s older adults, their families, and caregivers. It provides programs, services, and resources that support healthy aging, long-term care, and community engagement. In the Northeast Florida area, including Clay County and Jacksonville, the department works with local agencies to deliver services such as nutrition programs, caregiver support, health and wellness initiatives, and assistance with accessing benefits to help seniors maintain their independence and quality of life.","False","False","False","False","False","False","information@elderaffairs.org","","","","1","https://www.facebook.com/FloridaDepartmentofElderAffairs","","True","","False"," ","9","","","","","","(850) 414-2000","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","1","2026-02-16 14:55:30.0000000","1","","123300002","False","","1","","2","1","","","","1","","","","","22347553","https://elderaffairs.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","0ed7d540-358b-f011-b4cc-6045bd073086","Epilepsy Alliance Florida","","1","5209 San Jose Blvd.
Suite 102
Jacksonville, FL 32207","","Jacksonville","","","","","","","","","","FL","5209 San Jose Blvd.","Suite 102","","","","32207","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Epilepsy Alliance Florida (The Alliance) is a statewide nonprofit organization dedicated to supporting individuals and families affected by epilepsy. The organization addresses the medical, educational, social, and emotional challenges associated with seizures. Its mission is to ensure that every Floridian impacted by epilepsy can lead a full and productive life. The Alliance offers comprehensive, client-centered services, including individualized case management, information and referrals, support groups, epilepsy education and prevention programs, medical and psychological services, and advocacy at both local and state levels. Additionally, the organization provides sponsorships for children to attend Camp Boggy Creek, youth transition services, and a Seizure Response Dog Scholarship. Through these programs, The Alliance aims to reduce stigma, improve access to care and resources, and enhance the quality of life for people living with epilepsy throughout Florida, including Clay County and Jacksonville.","False","False","False","False","False","False","jjauregui@eafla.org","","","","1","https://www.facebook.com/EpilepsyAllianceFL","","True","","False","8:30am -5:30pm","","","","","","","877-553-7453","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","22339464","https://www.Epilepsyalliancefl.org","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","4ea295e4-6cdb-f011-8406-7ced8d6feba3","","","","",""
"","","109666f3-511a-f011-998b-6045bd053599","Seeds of Love Outreach","","1","428 Walnut Street
Green Cove Springs, FL 32043","","Green Cove Springs","","","","","","","","","","FL","428 Walnut Street","","","","","32043","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Serving Our Lord Outreach is a faith-based nonprofit organization focused on providing food, clothing, and essential resources to individuals and families in need, particularly in Northeast Florida, including areas like Clay County and Jacksonville. They operate food distribution programs, community outreach initiatives, and support services aimed at alleviating hunger and improving the quality of life for underserved communities.","False","False","False","False","False","False","soloutreachinfo@gmail.com","","","","1","https://www.facebook.com/SOLOutreach/","","True","","False","","2","","","","","","904-602-7909","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300000","2","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","22319387","https://www.soloutreach.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","f705eb63-f171-f011-b4cc-000d3a3110f3","A God Send Inc.","","1","P.O. Box 132
Orange Park, FL 32067","","Orange Park","","","","","","","","","","FL","P.O. Box 132","","","","","32067","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","A God Send, Inc. is a nonprofit organization based in Northeast Florida that focuses on providing support and resources to individuals and families in need, particularly in areas like Clay County and Jacksonville. Their efforts include community outreach, food distribution, clothing assistance, and programs aimed at empowering and uplifting underserved populations. They work to address immediate needs while also fostering long-term self-sufficiency and community development.","False","False","False","False","False","False","admin@agodsend.org","","","","1","https://www.facebook.com/agodsendinc","","True","","False","Mon-Fri 8:30-5:00","8","","","","","","904-385-0247","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","4","2026-02-16 14:55:30.0000000","1","","123300001","False","","1","","1","0","","","","1","","","","","22319201","http://www.agodsend.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","1b254e84-658e-f011-b4cc-000d3a33b883","","","","",""
"","","cf6f1d5c-648e-f011-b4cc-000d3a33b883","Pink Ribbon Blue Skies","","1","10700 Beach Blvd. #54171
Jacksonville, FL 32245","","Jacksonville","","","","","","","","","","FL","10700 Beach Blvd. #54171","","","","","32245","","1","","","","","","","","","","","","","","","","","","","","","","","","","True","","","1","","1","","","False","","","1","","Our Mission is to eliminate the emotional distress of cancer survivors by addressing tangible non-medical needs, providing opportunities to build meaningful networks, and connecting to therapeutic education opportunities. The primary focus of Pink Ribbon Blue Skies Foundation is to consistently provide multi-dimensional care to breast and prostate cancer survivors. Because the effects of cancer last far beyond successful treatment. We can help with meals, and some small utility costs on a case by case basis.","False","False","False","False","False","False","Communityengagement@prbsf.org","","","","1","https://www.facebook.com/prbsf.org","","True","","False","","","","","","","","904-483-0606","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","5","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","22314885","https://prbsf.org","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","8713a4b0-648e-f011-b4cc-000d3a33b883","","","","",""
"","","6d5274a5-f171-f011-b4cc-000d3a3110f3","St. Mark Missionary Baptist Church","","1","2703 Forrnan Circle
Middleburg, FL","","Middleburg","","","","","","","","","","FL","2703 Forrnan Circle","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Drive-through style food pantry first Wednesday of every month.","False","False","False","False","False","False","stmarksmissionary@gmail.com","","","","1","","","True","","False","Drive-through style food pantry first Wednesday of every month.","9","","","","","","904-291-3700","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","1","2026-02-16 14:55:30.0000000","1","","123300001","False","","1","","1","0","","","","1","","","","","22313248"," ","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","be0a5b1b-09bf-f011-bbd3-000d3a367f83","Calvary Assembly of God CALVARY CARES","","1","9 Knight Boxx Rd.
Orange Park, FL 32065","","Orange Park","","","","","","","","","","FL","9 Knight Boxx Rd.","","","","","32065","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","We host bi-weekly drive-thru food distributions on Tuesdays from 10:00 am - 12:00 pm. Please visit: www.caop.church/calvary-cares for more information.","False","False","False","False","False","False","wearecalvarycares@gmail.com","","","","1","","","True","","False","1st & 3rd Tuesday 10 AM","","","","","","","904-272-5774","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","1","2026-02-16 14:55:30.0000000","1","","123300001","False","","1","","1","0","","","","1","","","","","22313245","https://www.caop.church/calvary-cares","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","4efe4d0c-0abf-f011-bbd3-000d3a367f83","","","","",""
"","","f89566f3-511a-f011-998b-6045bd053599","Kings Tree Apartments","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","","False","False","False","False","False","False","","","","","1","","","True","","False","","2","","","","","","904-272-7800","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","3","2026-02-16 14:55:30.0000000","1","","123300003","False","","1","","1","0","","","","1","","","","","22308114","","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","f49566f3-511a-f011-998b-6045bd053599","First Coast Properties","","1","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","","False","False","False","False","False","False","","","","","1","","","True","","False","","2","","","","","","904-758-6073","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","4","2026-02-16 14:55:30.0000000","1","","123300003","False","","1","","2","1","","","","1","","","","","22222305","","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","009666f3-511a-f011-998b-6045bd053599","Emmanuel Project of Northeast Florida, Inc.","","1","151 College Dr.
Suite 1 & 2
*Please note - we are a mobile clinic. No clinics are offered at this location.
Orange Park, FL 32065","","Orange Park","","","","","","","","","","FL","151 College Dr.","Suite 1 & 2","*Please note - we are a mobile clinic. No clinics are offered at this location.","","","32065","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Emmanuel Project is a nonprofit mobile medical clinic reaching underserved communities and patients without access to healthcare, and uninsured children. adults and families. We provide quality medical at no cost, so patients can heal without medical debt. We collaborate with community organizations to provide essential resources to help improve the quality of life for those facing hardship.

Services are for patients who are uninsured or lack of access to healthcare.
Patient household must meet at or below 300% Federal Poverty Level (i.e- yearly income of $96,444 for a family of four) 
FPL listed on our website: www/emmanuelproject.org/appointments","False","False","False","False","False","False","raley@emmanuelproject.org","","","","1","https://www.facebook.com/emmanuelprojectofnortheastflorida","","True","","False","","2","","http://www.instragram.com/emmanuelprojectofnortheastfl","","","","904-479-0279","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300000","2","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","22202572","https://emmanuelproject.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","fd2b0866-2f7d-f011-b4cc-000d3a35c884","","","","",""
"","","fa13223b-9e8a-f011-b4cc-000d3a33b883","Dreams Come True","","1","6803 Southpoint Pkwy
Jacksonville, Fl 32216","","Jacksonville","","","","","","","","","","Fl","6803 Southpoint Pkwy","","","","","32216","","1","","","","","","","","","","","","","","","","","","","","","","","","","True","","","1","","1","","","False","","","1","","Dreams Come True exists to help children and their families find a momentary reprieve from the stress and struggles associated with battling a serious illness. An internal referral is required through their website. Choose the website option.","False","False","False","False","False","False","info@dreamscometrue.org","","","","1","","","True","","False","","","","","","","","9042963030","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","1","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","22201739","https://dreamscometrue.org/mission/refer-a-child/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","9adc6d19-9f8a-f011-b4cc-000d3a33b883","","","","",""
"","","fe9566f3-511a-f011-998b-6045bd053599","Dignity Impact Outreach","","1","7643 Gate Parkway Suite 104-20
Jacksonville, FL 32256","","Jacksonville","","","","","","","","","","FL","7643 Gate Parkway Suite 104-20","","","","","32256","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Dignity Impact is a nonprofit organization focused on serving vulnerable and underserved communities in Northeast Florida, including areas like Clay County and Jacksonville. They work to restore dignity and provide hope through initiatives such as food distribution, community outreach, and support programs aimed at addressing poverty, hunger, and other critical needs. Their efforts include partnering with local organizations, hosting events, and mobilizing volunteers to make a tangible impact in the lives of individuals and families in need.","False","False","False","False","False","False","dignityimpactoutreach@gmail.com","","","","1","https://www.facebook.com/dignityimpact/","","True","","False","","2","","","","","","","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300002","2","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","22201447","https://dignityimpact.com/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","b2df7e2f-8a4b-f011-877a-0022480b28b9","","","","",""
"","","a1faf322-9c2a-f011-8c4d-6045bd08cce2","Community Partnership School - Keystone Heights Jr/Sr High NON-REFERRAL","","1","900 S.W. Orchid Ave.
Keystone Heights, FL 32656
United States","","Keystone Heights","United States","","","","","","","","","FL","900 S.W. Orchid Ave.","","","","","32656","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Children’s Home Society of Florida (CHS) is a nonprofit organization dedicated to building bridges to success for children and families across Florida. In Northeast Florida, including areas like Clay County and Jacksonville, CHS focuses on child welfare, mental health counseling, early childhood education, and family support services. Their programs aim to prevent child abuse, strengthen families, and provide resources to help children thrive in safe, loving environments. They also partner with schools and communities to offer counseling and support for students and families in need.","False","False","False","False","False","False","","","","","1","https://www.facebook.com/helpFLkids","","True","","False","7:30PM to 2:00PM","","","","","","","904-336-7775","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","22173579","https://chsfl.org/wp-content/uploads/2024/06/KHHS-CPS-One-Pager-20234-1.pdf","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","2a5d864e-9c2a-f011-8c4d-000d3a35c884","","","","",""
"","","fc9566f3-511a-f011-998b-6045bd053599","Clay Education Foundation","","1","900 Walnut Street
Green Cove Springs, FL 32043","","Green Cove Springs","","","","","","","","","","FL","900 Walnut Street","","","","","32043","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","SERVICES/SCHOLARSHIPS ARE PROVIDED THROUGH THE SCHOOL DISTRICT ONLY. Please refer directly to their website. Teachers must be employed by Clay County. The Clay Education Foundation is a nonprofit that partners with Clay County District Schools, businesses, and the community to enhance educational opportunities. It provides scholarships, classroom grants, and resources for teachers and students. Through programs like Tools4Schools and mentoring initiatives, the foundation helps ensure all students in Clay County have the support and resources needed to succeed academically.","False","False","False","False","False","False","ckrall@clayeducationfoundation.org","","","","1","https://www.facebook.com/clayedfoundation/","","True","","False","Mon–Fri 8:00 am–4:30 pm","2","","","","","","904-257-3668","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300000","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","2","1","","","","1","","","","","22173344","https://clayeducationfoundation.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","074546fc-83da-f011-8406-6045bd05dc5c","St. Johns River State College/St. Johns River State College Foundation","","1","283 College Dr
Orange Park, FL 32065","","Orange Park","","","","","","","","","","FL","283 College Dr","","","","","32065","","1","","","","","","","","","","","","","","","","","","","","","","","","","True","","","1","","1","","","False","","","1","","Higher Education/scholarships and support to students","False","False","False","False","False","False","michellesjogren@sjrstate.edu","","","","1","","","True","","False","","","","","","","","9042766814","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300002","False","","1","","1","0","","","","1","","","","","22171705","https://https//www.sjrstate.edu/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","e773e792-84da-f011-8406-6045bd05dc5c","","","","",""
"","","9171a81c-918d-f011-b4cc-6045bd07cee7","Ben's Place Services","","1","1751 Lindsey Rd.
Jacksonville, Fl. 32221","","Jacksonville","","","","","","","","","","Fl.","1751 Lindsey Rd.","","","","","32221","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Ben's Place is a nonprofit organization based in Northeast Florida that provides a safe and supportive environment for adults with developmental and intellectual disabilities. The organization focuses on fostering social interaction, life skills, and community involvement through various programs and activities. Serving areas like Clay County and Jacksonville, Ben's Place aims to enhance the quality of life for its members by promoting inclusion, independence, and personal growth. Day programs, evening programs, team building, support independent living and job skills. We do not provide residential programs. The center is located in Duval county but services Clay County residents.","False","False","False","False","False","False","empate@bensplacecof.org","","","","1","https://www.facebook.com/bensplacecof","","True","","False","","","","","","","","904-635-4633","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","1","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","1","0","","","","1","","","","","22122757","https://bensplacecof.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","14ba1c3d-918d-f011-b4cc-6045bd07cee7","","","","",""
"","","995274a5-f171-f011-b4cc-000d3a3110f3","Clay County Community Paramedicine","","1","477 Houston Street
Green Cove Springs, FL 32043","","Green Cove Springs","","","","","","","","","","FL","477 Houston Street","","","","","32043","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","The Clay County Community Paramedicine Program is an initiative in Northeast Florida that focuses on improving community health by providing non-emergency medical services to residents, particularly in underserved areas like Clay County and Jacksonville. The program uses specially trained paramedics to conduct home visits, offer health assessments, assist with chronic disease management, and connect individuals with appropriate healthcare and social services. Its goal is to reduce unnecessary emergency room visits, improve patient outcomes, and enhance access to care for vulnerable populations.","False","False","False","False","False","False","Community.paramedicine@claycountygov.com","","","","1","https://www.facebook.com/ClayCtyGov","","True","","False","Mon-Friday 8am-4:30pm","9","","","","","","904-529-4109","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300002","False","","1","","1","0","","","","1","","","","","21718730","https://www.claycountygov.com/community/community-paramedicine-program","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","5fc34949-4083-f011-b4cc-0022480b28b9","","","","",""
"","","8ec97ce9-0cd5-f011-8543-7ced8d6feba3","Glory Be To God Ministries","","1","151 College Dr.
Orange Park, Fl 32065","","Orange Park","","","","","","","","","","Fl","151 College Dr.","","","","","32065","","1","","","","","","","","","","","","","","","","","","","","","","","","","True","","","1","","1","","","False","","","1","","Glory Be To God Ministries is a Christ-centered organization dedicated to strengthening and equipping the Body of Christ while promoting mental and emotional well-being. The ministry combines biblical teaching, discipleship, and Spirit-led support with advocacy for mental health, recognizing the importance of holistic care for the mind, body, and spirit.

Through counseling support, prayer ministry, spiritual mentorship, leadership development, and local and international missions, Glory Be To God Ministries empowers individuals, and communities to grow in faith, resilience, and emotional health. By fostering understanding, reducing stigma, and providing practical resources rooted in scripture, the ministry seeks to cultivate spiritual maturity, mental wellness, and unity in the Body of Christ.","False","False","False","False","False","False","ContactGBTGM@glorybetogodministries.com","","","","1","","","True","","False","","","","","","","","904-476-3700","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","1","2026-02-16 14:55:30.0000000","1","","123300001","False","","1","","1","0","","","","1","","","","","21684517","https://www.glorybetogodministries.com/coursedescriptions","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","62de6a11-0dd5-f011-8543-7ced8d6feba3","","","","",""
"","","4b848026-c329-f011-8c4e-0022480b28b9","Black Creek Methodist Church","","1","3925 Main St
Middleburg, FL 32068","","Middleburg","","","","","","","","","","FL","3925 Main St","","","","","32068","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Black Creek Methodist Church is a faith-based community located in Middleburg, Florida, serving the Northeast Florida area including Clay County and Jacksonville. The church focuses on worship, fellowship, and outreach, offering various ministries, Bible studies, and community service programs to support spiritual growth and meet the needs of the local community. Food Bridge pantry requires application through Black Creek's website. You can go to the church on Thursdays 7:30am to 10:30am only twice a month. Bread Basket is open every Saturday 9:00am to 11:00am and does allow every Saturday attendance.","False","False","False","False","False","False","office@blackcreekmethodist.org","","","","1","https://www.facebook.com/blackcreekmethodist","","True","","False","Food Bridge Every Thursday 7:30am to 10:30am Twice a month only","","","","","","","904-282-5589","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","1","2026-02-16 14:55:30.0000000","1","","123300001","False","","1","","1","0","","","","1","","","","","21684512","https://blackcreekmethodist.org/home","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","f7686ba0-e893-f011-b41c-000d3a33b883","","","","",""
"","","575df40b-bf73-f011-b4cb-000d3a59994b","Clay County Clerk Of Courts See LOW BONO PROGRAM","","1","825 North Orange Ave
Green Cove Springs 32043","","Green Cove Springs","","","","","","","","","","","825 North Orange Ave","","","","","32043","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","","False","False","False","False","False","False","","","","","1","","","True","","False","","","","","","","","(904) 269-6361","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300002","False","","1","","1","0","","","","1","","","","","21684290","","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
"","","bb334a5e-bf73-f011-b4cb-000d3a59994b","Low Bono Program Clay County Clerk of Courts","","1","825 North Orange Ave
Green Cove Springs, FL 32043
United States","","Green Cove Springs","United States","","","","","","","","","FL","825 North Orange Ave","","","","","32043","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","The Clay County Clerk of Court's Low Bono Program is designed to connect qualifying residents of Clay County, Florida, with local attorneys who offer legal services at reduced rates. The program aims to make legal assistance more affordable for individuals who may not qualify for free legal aid but cannot afford standard attorney fees. It focuses on civil court matters and supports the community by improving access to justice in the Northeast Florida area, including Clay County and surrounding regions.","False","False","False","False","False","False","","","","","1","https://www.facebook.com/ClayClerkofCourt","","True","","False","M -Fri 8 AM-5 PM","","","","","","","(904) 269-6361","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","00000000-0000-0000-0000-000000000000","123300003","0","2026-02-16 14:55:30.0000000","1","","123300002","False","","1","","1","0","","","","1","","","","","21684284","https://clayclerk.com/departments/civil-court-services/low-bono-program/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","575df40b-bf73-f011-b4cb-000d3a59994b","","","","","","","","",""
"","","175274a5-f171-f011-b4cc-000d3a3110f3","Clay County Change Makers","","1","PO Box 654
Middleburg, FL 32050","","Middleburg","","","","","","","","","","FL","PO Box 654","","","","","32050","","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","","False","","","1","","Clay County Changemakers is a nonprofit organization dedicated to fostering positive change in Clay County and the greater Northeast Florida area, including Jacksonville. They focus on community engagement, collaboration, and advocacy to address local needs, support underserved populations, and create sustainable solutions for social, economic, and environmental challenges. Their initiatives include organizing community events, supporting local projects, and partnering with other organizations to improve quality of life in the region.","False","False","False","False","False","False"," ","","","","1","","","True","","False"," ","9","","","","","","904-718-0167","","","False","False","","","","","0","2026-02-16 14:55:30.0000000","1","0","0","2026-02-16 14:55:30.0000000","1","","","False","","","1","","","","","","123300003","0","2026-02-16 14:55:30.0000000","1","","123300000","False","","1","","2","1","","","","1","","","","","21683988","https://claycountychangemakers.org/","","","","77d15c24-d205-f011-bae2-000d3a596152","","","","","","","488369ce-4805-f011-bae2-000d3a596152","","","","","","","","","",""
